Variable Name	Variable Description	Data File Name	Data File Description	Begin Year	EndYear	Component	Use Constraints
WTFSM	Two Year Smoking Weights	UVOCS_H	Volatile Organic Compounds & Metabolites - Urine	2013	2014	Laboratory	None
LBDVD2LC	25-hydroxyvitamin D2 comment code	VID_H	Vitamin D	2013	2014	Laboratory	None
LBDVD3LC	25-hydroxyvitamin D3 comment code	VID_H	Vitamin D	2013	2014	Laboratory	None
LBDVE3LC	epi-25-hydroxyvitamin D3 comment code	VID_H	Vitamin D	2013	2014	Laboratory	None
LBDVIDLC	25-hydroxyvitamin D2 + D3 comment code	VID_H	Vitamin D	2013	2014	Laboratory	None
LBXVD2MS	25-hydroxyvitamin D2 (nmol/L)	VID_H	Vitamin D	2013	2014	Laboratory	None
LBXVD3MS	25-hydroxyvitamin D3 (nmol/L)	VID_H	Vitamin D	2013	2014	Laboratory	None
LBXVE3MS	epi-25-hydroxyvitamin D3 (nmol/L)	VID_H	Vitamin D	2013	2014	Laboratory	None
LBXVIDMS	25-hydroxyvitamin D2 + D3	VID_H	Vitamin D	2013	2014	Laboratory	None
SEQN	Respondent sequence number.	VID_H	Vitamin D	2013	2014	Laboratory	None
LBC028	"2,4,4'-Trichlorobiphenyl (pg/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC028LA	"2,4,4'-Trichlorobiphenyl Lipid Adjusted"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC066	"2,3',4,4'-Tetrachlorobiphenyl (pg/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC066LA	"2,3',4,4'-Tetrachlorobiphenyl Lipid Adjusted (ng/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC074	"2,4,4',5-Tetrachlorobiphenyl (pg/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC074LA	"2,4,4',5-Tetrachlorobiphenyl Lipid Adjusted (ng/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC099	"2,2',4,4',5-Pentachlorobiphenyl (pg/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC099LA	"2,2',4,4',5-Pentachlorobiphenyl Lipid Adjusted(ng/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC105	"2,3,3',4,4'-Pentachlorobiphenyl (pg/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC105LA	"2,3,3',4,4'-Pentachlorobiphenyl Lipid Adjusted (ng/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC114	"2,3,4,4',5-Pentachlorobiphenyl (pg/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC114LA	"2,3,4,4',5-Pentachlorobiphenyl Lipid Adjusted (ng/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC118	"2,3',4,4',5-Pentachlorobiphenyl (pg/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC118LA	"2,3',4,4',5-Pentachlorobiphenyl Lipid Adjusted (ng/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC138	"2,2',3,4,4',5'- and 2,3,3',4,4',6-Hexachlorobiphenyl (pg/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC138LA	"2,2',3,4,4',5'- and 2,3,3',4,4',6-Hexachlorobiphenyl Lipid Adjusted (ng/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC146	"2,2',3,4',5,5'-Hexachlorobiphenyl (pg/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC146LA	"2,2',3,4',5,5'-Hexachlorobiphenyl Lipid Adjusted(ng/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC153	"2,2',4,4',5,5'-Hexachlorobiphenyl (pg/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC153LA	"2,2',4,4',5,5'-Hexachlorobiphenyl Lipid Adjusted (ng/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC156	"2,3,3',4,4',5-Hexachlorobiphenyl (pg/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC156LA	"2,3,3',4,4',5-Hexachlorobiphenyl Lipid Adjusted (ng/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC157	"2,3,3',4,4',5'-Hexachlorobiphenyl (pg/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC157LA	"2,3,3',4,4',5'-Hexachlorobiphenyl Lipid Adjusted(ng/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC167	"2,3',4,4',5,5'-Hexachlorobiphenyl (pg/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC167LA	"2,3',4,4',5,5'-Hexachlorobiphenyl Lipid Adjusted (ng/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC170	"2,2',3,3',4,4',5-Heptachlorobiphenyl (pg/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC170LA	"2,2',3,3',4,4',5-Heptachlorobiphenyl Lipid Adjusted (ng/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC178	"2,2',3,3',5,5',6-Heptachlorobiphenyl (pg/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC178LA	"2,2',3,3',5,5',6-Heptachlorobiphenyl Lipid Adjusted(ng/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC180	"2,2',3,4,4',5,5'-Heptachlorobiphenyl (pg/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC180LA	"2,2',3,4,4',5,5'-Heptachlorobiphenyl Lipid Adjusted (ng/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC183	"2,2',3,4,4',5',6-Heptachlorobiphenyl (pg/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC183LA	"2,2',3,4,4',5',6-Heptachlorobiphenyl Lipid Adjusted (ng/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC187	"2,2',3,4',5,5',6-Heptachlorobiphenyl (pg/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC187LA	"2,2',3,4',5,5',6-Heptachlorobiphenyl Lipid Adjusted (ng/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC189	"2,3,3',4,4',5,5'-Heptachlorobiphenyl (pg/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC189LA	"2,3,3',4,4',5,5'-Heptachlorobiphenyl Lipid Adjusted (ng/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC194	"2,2',3,3',4,4',5,5'-Octachlorobiphenyl (pg/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC194LA	"2,2',3,3',4,4',5,5'-Octachlorobiphenyl Lipid Adjusted (ng/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC196	"2,2',3,3',4,4',5',6- and 2,2',3,4,4',5,5',6-Octachlorobiphenyl (pg/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC196LA	"2,2',3,3',4,4',5',6- and 2,2',3,4,4',5,5',6-Octachlorobiphenyl Lipid Adjusted (ng/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC199	"2,2',3,3',4,5,6,6'-Octachlorobiphenyl (pg/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC199LA	"2,2',3,3',4,5,6,6'-Octachlorobiphenyl Lipid Adjusted (ng/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC206	"2,2',3,3',4,4',5,5',6-Nonachlorobiphenyl (pg/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC206LA	"2,2',3,3',4,4',5,5',6-Nonachlorobiphenyl Lipid Adjusted (ng/g)"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC209	Decachlorobiphenyl (pg/g)	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBC209LA	Decachlorobiphenyl Lipid Adjusted (ng/g)	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBD028LC	"2,4,4'-Trichlorobiphenyl Comment Code"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBD066LC	"2,3',4,4'-Tetrachlorobiphenyl Comment Code"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBD074LC	"2,4,4',5-Tetrachlorobiphenyl Comment Code"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBD099LC	"2,2',4,4',5-Pentachlorobiphenyl Comment Code"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBD105LC	"2,3,3',4,4'-Pentachlorobiphenyl Comment Code"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBD114LC	"2,3,4,4',5-Pentachlorobiphenyl Comment Code"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBD118LC	"2,3',4,4',5-Pentachlorobiphenyl Comment Code"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBD138LC	"2,2',3,4,4',5'- and 2,3,3',4,4',6-Hexachlorobiphenyl Comment Code"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBD146LC	"2,2',3,4',5,5'-Hexachlorobiphenyl Comment Code"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBD153LC	"2,2',4,4',5,5'-Hexachlorobiphenyl Comment Code"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBD156LC	"2,3,3',4,4',5-Hexachlorobiphenyl Comment Code"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBD157LC	"2,3,3',4,4',5'-Hexachlorobiphenyl Comment Code"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBD167LC	"2,3',4,4',5,5'-Hexachlorobiphenyl Comment Code"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBD170LC	"2,2',3,3',4,4',5-Heptachlorobiphenyl Comment Code"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBD178LC	"2,2',3,3',5,5',6-Heptachlorobiphenyl Comment Code"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBD180LC	"2,2',3,4,4',5,5'-Heptachlorobiphenyl Comment Code"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBD183LC	"2,2',3,4,4',5',6-Heptachlorobiphenyl Comment Code"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBD187LC	"2,2',3,4',5,5',6-Heptachlorobiphenyl Comment Code"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBD189LC	"2,3,3',4,4',5,5'-Heptachlorobiphenyl Comment Code"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBD194LC	"2,2',3,3',4,4',5,5'-Octachlorobiphenyl Comment Code"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBD196LC	"2,2',3,3',4,4',5',6- and 2,2',3,4,4',5,5',6-Octachlorobiphenyl Comment Code"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBD199LC	"2,2',3,3',4,5,6,6'-Octachlorobiphenyl Comment Code"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBD206LC	"2,2',3,3',4,4',5,5',6-Nonachlorobiphenyl Comment Code"	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBD209LC	Decachlorobiphenyl Comment Code	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
RIAGENDR	Gender	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
RIANSMP	Number of samples in a pool	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
RIDAGGRP	Age group	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
RIDRETH3	Recode of reported race and Hispanic origin information	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
SAMPLEID	Pool identification number	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
WTBSMSMA	Sum of adjusted subsample weights in same pool	PCBPOL_H	Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Serum - Pooled Samples	2013	2014	Laboratory	None
LBCBB1	"2,2',4,4',5,5'-Hexabromobiphenyl (pg/g)"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBCBB1LA	"2,2',4,4',5,5'-Hexabromobiphenyl Lipid Adjusted (ng/g)"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBCBR1	"2,2',4-Tribromodiphenyl ether (pg/g)"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBCBR11	Decabromodiphenyl ether (pg/g)	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBCBR11L	Decabromodiphenyl ether Lipid Adjusted (ng/g)	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBCBR1LA	"2,2',4-Tribromodiphenyl ether Lipid Adjusted (ng/g)"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBCBR2	"2,4,4'-Tribromodiphenyl ether (pg/g)"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBCBR2LA	"2,4,4'-Tribromodiphenyl ether Lipid Adjusted (ng/g)"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBCBR3	"2,2',4,4'-Tetrabromodiphenyl ether (pg/g)"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBCBR3LA	"2,2',4,4'-Tetrabromodiphenyl ether Lipid Adjusted (ng/g)"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBCBR4	"2,2',3,4,4'-Pentabromodiphenyl ether (pg/g)"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBCBR4LA	"2,2',3,4,4'-Pentabromodiphenyl ether Lipid Adjusted (ng/g)"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBCBR5	"2,2',4,4',5-Pentabromodiphnyl ether (pg/g)"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBCBR5LA	"2,2',4,4',5-Pentabromodiphenyl ether Lipid Adjusted (ng/g)"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBCBR6	"2,2',4,4',6-Pentabromodiphyl ether (pg/g)"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBCBR66	"2,3',4,4'-Tetrabromodiphenyl ether (pg/g)"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBCBR66L	"2,3',4,4'-Tetrabromodiphenyl ether Lipid Adjusted (ng/g)"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBCBR6LA	"2,2',4,4',6-Pentabromodiphenyl ether Lipid Adjusted (ng/g)"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBCBR7	"2,2',4,4',5,5'-Hxbromodiphnyl ether (pg/g)"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBCBR7LA	"2,2',4,4',5,5'-Hexabromodiphenyl ether Lipid Adjusted (ng/g)"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBCBR8	"2,2',4,4',5,6'-Hexabromodiphenyl ether (pg/g)"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBCBR8LA	"2,2',4,4',5,6'-Hexabromodiphenyl ether Lipid Adjusted (ng/g)"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBCBR9	"2,2',3,4,4',5',6-Heptabromodiphenyl ether (pg/g)"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBCBR9LA	"2,2',3,4,4',5',6-Heptabromodiphenyl ether Lipid Adjusted (ng/g)"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBDBB1LC	"2,2',4,4',5,5'-Hexabromobiphenyl Comment Code"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBDBR11C	Decabromodiphenyl ether Comment Code	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBDBR1LC	"2,2',4-Tribromodiphenyl ether Comment Code"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBDBR2LC	"2,4,4'-Tribromodiphenyl ether Comment Code"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBDBR3LC	"2,2',4,4'-Tetrabromphenyl ether Comment Code"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBDBR4LC	"2,2',3,4,4'-Pentabromphenyl ether Comment Code"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBDBR5LC	"2,2',4,4',5-Pentabromodiphenyl ether Comment Code"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBDBR66C	"2,3',4,4'-Tetrabromodiphenyl ether Comment Code"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBDBR6LC	"2,2',4,4',6-Pentabromodiphenyl ether Comment Code"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBDBR7LC	"2,2',4,4',5,5'-Hexabromodiphenyl ether Comment Code"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBDBR8LC	"2,2',4,4',5,6'-Hexabromodiphenyl ether Comment Code"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
LBDBR9LC	"2,2',3,4,4',5',6-Heptabromodiphenyl ether Comment Code"	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
RIAGENDR	Gender	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
RIANSMP	Number of samples in a pool	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
RIDAGGRP	Age group	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
RIDRETH3	Recode of reported race and Hispanic origin information	BFRPOL_H	Brominated Flame Retardants (BFRs) - Serum - Pooled Samples	2013	2014	Laboratory	None
